POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
10,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,PARKING LOT,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",09/21/2023 09:40:00 PM,IMPROPER LANE USAGE,FAILING TO YIELD RIGHT-OF-WAY,524,W,OHARE ST,1654,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,20,5,9,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),"CURVE, LEVEL",DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,"OVER $1,500",09/20/2023 02:39:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,775,W,OHARE ST,1654,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,14,4,9,,,
15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"$501 - $1,500",09/21/2023 05:40:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6540,S,PULASKI RD,833,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,6,9,41.773765662,-87.722781154,POINT (-87.72278115402 41.773765661984)
25,NO CONTROLS,NO CONTROLS,RAIN,DARKNESS,SIDESWIPE SAME DIRECTION,PARKING LOT,STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,Y,$500 OR LESS,09/21/2023 11:30:00 PM,NOT APPLICABLE,NOT APPLICABLE,1,W,PARKING LOT B ST,1654,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,21,5,9,,,
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,"$501 - $1,500",09/21/2023 09:00:00 PM,IMPROPER TURNING/NO SIGNAL,NOT APPLICABLE,162,N,BESSIE COLEMAN DR,1654,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,20,5,9,,,
55,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",07/20/2019 12:27:00 PM,FOLLOWING TOO CLOSELY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,13,W,I190 EXPY,1654,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,12,7,7,,,
5,OTHER,OTHER,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,OTHER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",06/27/2018 03:41:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,8900,S,CHICAGO SKYWAY OB,423,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,4,6,,,
20,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR TO FRONT,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",06/22/2019 08:06:00 AM,IMPROPER BACKING,NOT APPLICABLE,10700,W,HIGGINS RD,1654,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,7,6,,,
10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",05/10/2023 09:00:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,504,W,OHARE ST,1654,3,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,4,5,,,
20,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,$500 OR LESS,07/13/2021 10:09:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,1,W,TERMINAL ST,1651,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,22,3,7,,,
30,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,PARKING LOT,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,"OVER $1,500",09/03/2023 03:30:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,10000,W,BALMORAL AVE,1650,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,7,5,8,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,PARKING LOT,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",04/19/2023 06:15:00 PM,NOT APPLICABLE,NOT APPLICABLE,1,W,PARKING LOT E ST,1654,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,17,4,4,,,
25,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,PEDESTRIAN,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,$500 OR LESS,08/10/2023 07:08:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,5,W,TERMINAL ST,1655,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,19,5,8,,,
45,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,"OVER $1,500",06/04/2018 06:43:00 PM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,6299,S,LAKE SHORE DR,331,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,18,2,6,,,
35,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",08/14/2023 03:53:00 PM,IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,8700,S,BISHOP ST,2222,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,2,8,41.735751901,-87.659561832,POINT (-87.65956183196 41.735751900992)
30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",07/14/2023 12:15:00 AM,NOT APPLICABLE,NOT APPLICABLE,162,N,BESSIE COLEMAN DR,1654,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,0,6,7,,,
25,NO CONTROLS,NO CONTROLS,CLEAR,DUSK,PEDESTRIAN,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,$500 OR LESS,03/05/2023 06:21:00 PM,EQUIPMENT - VEHICLE CONDITION,UNABLE TO DETERMINE,3,W,TERMINAL ST,1653,2,NONINCAPACITATING INJURY,1,0,0,1,0,0,0,18,1,3,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,DUSK,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",08/13/2023 07:30:00 PM,FAILING TO YIELD RIGHT-OF-WAY,IMPROPER TURNING/NO SIGNAL,849,S,AUSTIN BLVD,1513,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,18,1,8,,,
20,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,OTHER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",08/02/2019 08:23:00 PM,EQUIPMENT - VEHICLE CONDITION,NOT APPLICABLE,5,W,TERMINAL ST,1655,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,20,6,8,,,
35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",09/02/2023 10:50:00 PM,IMPROPER OVERTAKING/PASSING,IMPROPER OVERTAKING/PASSING,400,N,LOWER LAKE SHORE DR,1834,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,21,7,9,,,
20,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,OTHER OBJECT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",08/14/2023 06:14:00 PM,NOT APPLICABLE,NOT APPLICABLE,5924,N,PAULINA ST,2012,4,NO INDICATION OF INJURY,0,0,0,0,0,1,0,18,2,8,41.989157172,-87.671730888,POINT (-87.671730888047 41.989157172049)
5,NO CONTROLS,NO CONTROLS,UNKNOWN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,PARKING LOT,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,"OVER $1,500",08/11/2023 10:30:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,1,W,PARKING LOT G ST,1654,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,22,6,8,,,
55,NO CONTROLS,NO CONTROLS,RAIN,DAWN,HEAD ON,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,"OVER $1,500",11/30/2019 06:52:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3900,S,DAN RYAN LOCAL OB,925,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,6,7,11,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,OTHER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,$500 OR LESS,05/15/2020 05:45:00 PM,NOT APPLICABLE,NOT APPLICABLE,517,W,OHARE ST,1654,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,6,5,,,
35,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",HEAD ON,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,Y,"OVER $1,500",07/31/2023 02:02:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,9730,S,COMMERCIAL AVE,431,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,2,2,7,41.718183952,-87.551164909,POINT (-87.551164909027 41.718183951986)
15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",07/31/2023 09:50:00 AM,FAILING TO YIELD RIGHT-OF-WAY,IMPROPER OVERTAKING/PASSING,5,W,TERMINAL ST,1655,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,2,7,,,
35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,"OVER $1,500",08/01/2023 05:00:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,5857,S,SPAULDING AVE,822,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,20,2,7,41.78635453,-87.705652179,POINT (-87.705652179046 41.786354530043)
15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",02/27/2021 04:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,517,W,OHARE ST,1654,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,7,2,,,
10,OTHER,OTHER,CLEAR,DARKNESS,REAR END,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",02/26/2023 01:26:00 AM,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,8700,S,CHICAGO SKYWAY OB,412,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,1,1,2,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,OTHER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,"$501 - $1,500",03/06/2023 07:45:00 PM,NOT APPLICABLE,NOT APPLICABLE,5,W,TERMINAL ST,1655,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,19,2,3,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",05/15/2023 05:15:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2653,W,OGDEN SD,1023,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,2,5,,,
45,OTHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR TO FRONT,OTHER,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",07/31/2023 04:30:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,8801,S,CHICAGO SKYWAY IB,423,2,NONINCAPACITATING INJURY,1,0,0,1,0,2,0,16,2,7,,,
30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,"OVER $1,500",09/08/2023 11:35:00 AM,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO REDUCE SPEED TO AVOID CRASH,1400,W,WEBSTER AVE,1811,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,17,5,9,41.921729807,-87.663234201,POINT (-87.663234201004 41.921729806985)
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,RAMP,CURVE ON GRADE,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,"OVER $1,500",07/05/2023 05:45:00 PM,IMPROPER TURNING/NO SIGNAL,NOT APPLICABLE,5,W,TERMINAL ST,1655,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,4,7,,,
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,Y,,"OVER $1,500",09/07/2023 08:32:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1198,S,LARAMIE AVE,1522,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,20,5,9,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,NOT DIVIDED,"CURVE, LEVEL",DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",07/31/2023 11:48:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3941,W,JAMES J OCONNOR RD,1031,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,10,2,7,,,
30,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,DRIVEWAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,"$501 - $1,500",08/20/2023 08:35:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,2749,W,64TH ST,825,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,7,1,8,41.777121675,-87.692925138,POINT (-87.692925138017 41.777121674979)
20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",06/13/2019 11:50:00 AM,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,5,W,TERMINAL ST,1655,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,11,5,6,,,
30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",07/25/2021 06:58:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,237,W,CULLERTON ST,914,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,18,1,7,,,
10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO FRONT,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",08/20/2023 01:40:00 PM,IMPROPER BACKING,NOT APPLICABLE,1454,W,47TH ST,924,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,12,1,8,41.808749374,-87.66230696,POINT (-87.662306960034 41.808749374011)
35,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",12/27/2021 10:25:00 AM,FOLLOWING TOO CLOSELY,WEATHER,3,W,TERMINAL ST,1653,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,10,2,12,,,
20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",03/04/2020 08:55:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,583,W,OHARE ST,1654,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,4,3,,,
10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",08/01/2021 07:17:00 PM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,5,W,TERMINAL ST,1655,2,NO INDICATION OF INJURY,0,0,0,0,0,5,0,19,1,8,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",06/08/2019 11:39:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,1750,S,KEELER AVE,1012,2,NO INDICATION OF INJURY,0,0,0,0,0,7,0,23,7,6,,,
25,NO CONTROLS,NOT FUNCTIONING,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",07/31/2023 01:30:00 PM,FAILING TO REDUCE SPEED TO AVOID CRASH,NOT APPLICABLE,4510,W,FULLERTON AVE,2521,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,13,2,7,41.924439291,-87.739490621,POINT (-87.739490621032 41.924439290993)
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,"CURVE, LEVEL",DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,$500 OR LESS,06/10/2019 08:10:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,2,W,TERMINAL ST,1652,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,2,6,,,
25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,OTHER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,$500 OR LESS,09/22/2023 02:59:00 PM,FOLLOWING TOO CLOSELY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,700,W,OHARE ST,1654,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,14,6,9,,,
10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,$500 OR LESS,07/06/2023 03:45:00 PM,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,412,W,OHARE ST,1654,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,14,5,7,,,
30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,"$501 - $1,500",08/14/2023 12:30:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,516,W,OHARE ST,1654,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,12,2,8,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,N,"OVER $1,500",09/21/2023 05:39:00 PM,IMPROPER OVERTAKING/PASSING,IMPROPER OVERTAKING/PASSING,9646,S,UNION AVE,2223,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,22,4,9,41.718240663,-87.640850003,POINT (-87.640850002967 41.718240662967)
35,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,RAMP,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",06/22/2023 08:49:00 PM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,2,W,I190 EXPY,1654,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,20,5,6,,,
10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",09/04/2023 03:42:00 PM,FAILING TO YIELD RIGHT-OF-WAY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,1,W,PARKING LOT E SEC G ST,1654,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,15,2,9,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,OTHER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,$500 OR LESS,04/21/2023 03:45:00 PM,IMPROPER LANE USAGE,NOT APPLICABLE,5,W,TERMINAL ST,1655,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,15,6,4,,,
20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,$500 OR LESS,06/18/2021 04:05:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,3,W,TERMINAL ST,1653,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,13,6,6,,,
25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DUSK,ANGLE,OTHER,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,"OVER $1,500",11/02/2016 04:49:00 PM,IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,6555,S,LAKE SHORE DR NB,331,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,4,11,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,RAMP,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",10/27/2019 02:19:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,7305,W,HIGGINS AVE,1613,1,NONINCAPACITATING INJURY,1,0,0,1,0,0,0,14,1,10,,,
30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,FIXED OBJECT,ONE-WAY,STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",08/05/2023 05:05:00 PM,EQUIPMENT - VEHICLE CONDITION,NOT APPLICABLE,2,W,I190 EXPY,1654,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,17,7,8,,,
25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,$500 OR LESS,05/29/2022 10:10:00 AM,IMPROPER LANE USAGE,UNABLE TO DETERMINE,3,W,TERMINAL ST,1653,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,7,5,,,
